Date_of_report;Date_of_statistic_reported;Security_region_code;Security_region;Total_cases_reported;Total_deceased_reported
2021-01-05 10:00:00;2020-07-14;VR17;Rotterdam-Rijnmond;1;1
2021-01-05 10:00:00;2020-07-15;VR17;Rotterdam-Rijnmond;1;0
2021-01-05 10:00:00;2020-07-16;VR17;Rotterdam-Rijnmond;0;0
2021-01-05 10:00:00;2020-07-17;VR17;Rotterdam-Rijnmond;1;0
2021-01-05 10:00:00;2020-07-18;VR17;Rotterdam-Rijnmond;0;0
2021-01-05 10:00:00;2020-07-19;VR17;Rotterdam-Rijnmond;3;0
2021-01-05 10:00:00;2020-07-20;VR17;Rotterdam-Rijnmond;3;0
2021-01-05 10:00:00;2020-07-21;VR17;Rotterdam-Rijnmond;2;0
2021-01-05 10:00:00;2020-07-22;VR17;Rotterdam-Rijnmond;3;0
2021-01-05 10:00:00;2020-07-23;VR17;Rotterdam-Rijnmond;4;0
2021-01-05 10:00:00;2020-07-24;VR17;Rotterdam-Rijnmond;3;0
2021-01-05 10:00:00;2020-07-25;VR17;Rotterdam-Rijnmond;4;0
2021-01-05 10:00:00;2020-07-26;VR17;Rotterdam-Rijnmond;3;0
2021-01-05 10:00:00;2020-07-27;VR17;Rotterdam-Rijnmond;0;0
2021-01-05 10:00:00;2020-07-28;VR17;Rotterdam-Rijnmond;4;0
2021-01-05 10:00:00;2020-07-29;VR17;Rotterdam-Rijnmond;3;0
2021-01-05 10:00:00;2020-07-30;VR17;Rotterdam-Rijnmond;3;0
2021-01-05 10:00:00;2020-07-31;VR17;Rotterdam-Rijnmond;7;0
2021-01-05 10:00:00;2020-08-01;VR17;Rotterdam-Rijnmond;5;0
2021-01-05 10:00:00;2020-08-02;VR17;Rotterdam-Rijnmond;8;0
2021-01-05 10:00:00;2020-08-03;VR17;Rotterdam-Rijnmond;7;0
2021-01-05 10:00:00;2020-08-04;VR17;Rotterdam-Rijnmond;4;0
2021-01-05 10:00:00;2020-08-05;VR17;Rotterdam-Rijnmond;5;0
2021-01-05 10:00:00;2020-08-06;VR17;Rotterdam-Rijnmond;7;0
2021-01-05 10:00:00;2020-08-07;VR17;Rotterdam-Rijnmond;6;0
2021-01-05 10:00:00;2020-08-08;VR17;Rotterdam-Rijnmond;5;0
2021-01-05 10:00:00;2020-08-09;VR17;Rotterdam-Rijnmond;7;0
2021-01-05 10:00:00;2020-08-10;VR17;Rotterdam-Rijnmond;6;2
2021-01-05 10:00:00;2020-08-11;VR17;Rotterdam-Rijnmond;11;0
2021-01-05 10:00:00;2020-08-12;VR17;Rotterdam-Rijnmond;1;0
2021-01-05 10:00:00;2020-08-13;VR17;Rotterdam-Rijnmond;6;0
2021-01-05 10:00:00;2020-08-14;VR17;Rotterdam-Rijnmond;8;0
2021-01-05 10:00:00;2020-08-15;VR17;Rotterdam-Rijnmond;6;1
2021-01-05 10:00:00;2020-08-16;VR17;Rotterdam-Rijnmond;6;0
2021-01-05 10:00:00;2020-08-17;VR17;Rotterdam-Rijnmond;2;1
2021-01-05 10:00:00;2020-08-18;VR17;Rotterdam-Rijnmond;3;0
2021-01-05 10:00:00;2020-08-19;VR17;Rotterdam-Rijnmond;2;0
2021-01-05 10:00:00;2020-08-20;VR17;Rotterdam-Rijnmond;3;2
2021-01-05 10:00:00;2020-08-21;VR17;Rotterdam-Rijnmond;5;0
2021-01-05 10:00:00;2020-08-22;VR17;Rotterdam-Rijnmond;3;0
2021-01-05 10:00:00;2020-08-23;VR17;Rotterdam-Rijnmond;2;0
2021-01-05 10:00:00;2020-08-24;VR17;Rotterdam-Rijnmond;1;0
2021-01-05 10:00:00;2020-08-25;VR17;Rotterdam-Rijnmond;4;0
2021-01-05 10:00:00;2020-08-26;VR17;Rotterdam-Rijnmond;2;0
2021-01-05 10:00:00;2020-08-27;VR17;Rotterdam-Rijnmond;0;0
2021-01-05 10:00:00;2020-08-28;VR17;Rotterdam-Rijnmond;0;0
2021-01-05 10:00:00;2020-08-29;VR17;Rotterdam-Rijnmond;1;0
2021-01-05 10:00:00;2020-08-30;VR17;Rotterdam-Rijnmond;0;0
2021-01-05 10:00:00;2020-08-31;VR17;Rotterdam-Rijnmond;0;0
2021-01-05 10:00:00;2020-09-01;VR17;Rotterdam-Rijnmond;3;0
2021-01-05 10:00:00;2020-09-02;VR17;Rotterdam-Rijnmond;4;0
2021-01-05 10:00:00;2020-09-03;VR17;Rotterdam-Rijnmond;2;0
2021-01-05 10:00:00;2020-09-04;VR17;Rotterdam-Rijnmond;3;0
2021-01-05 10:00:00;2020-09-05;VR17;Rotterdam-Rijnmond;3;0
2021-01-05 10:00:00;2020-09-06;VR17;Rotterdam-Rijnmond;5;0
2021-01-05 10:00:00;2020-09-07;VR17;Rotterdam-Rijnmond;5;0
2021-01-05 10:00:00;2020-09-08;VR17;Rotterdam-Rijnmond;7;0
2021-01-05 10:00:00;2020-09-09;VR17;Rotterdam-Rijnmond;9;0
2021-01-05 10:00:00;2020-09-10;VR17;Rotterdam-Rijnmond;4;0
2021-01-05 10:00:00;2020-09-11;VR17;Rotterdam-Rijnmond;7;0
2021-01-05 10:00:00;2020-09-12;VR17;Rotterdam-Rijnmond;8;1
2021-01-05 10:00:00;2020-09-13;VR17;Rotterdam-Rijnmond;5;0
2021-01-05 10:00:00;2020-09-14;VR17;Rotterdam-Rijnmond;6;0
2021-01-05 10:00:00;2020-09-15;VR17;Rotterdam-Rijnmond;6;0
2021-01-05 10:00:00;2020-09-16;VR17;Rotterdam-Rijnmond;8;0
2021-01-05 10:00:00;2020-09-17;VR17;Rotterdam-Rijnmond;10;0
2021-01-05 10:00:00;2020-09-18;VR17;Rotterdam-Rijnmond;8;0
2021-01-05 10:00:00;2020-09-19;VR17;Rotterdam-Rijnmond;12;0
2021-01-05 10:00:00;2020-09-20;VR17;Rotterdam-Rijnmond;12;1
2021-01-05 10:00:00;2020-09-21;VR17;Rotterdam-Rijnmond;14;1
2021-01-05 10:00:00;2020-09-22;VR17;Rotterdam-Rijnmond;16;0
2021-01-05 10:00:00;2020-09-23;VR17;Rotterdam-Rijnmond;17;0
2021-01-05 10:00:00;2020-09-24;VR17;Rotterdam-Rijnmond;20;0
2021-01-05 10:00:00;2020-09-25;VR17;Rotterdam-Rijnmond;14;1
2021-01-05 10:00:00;2020-09-26;VR17;Rotterdam-Rijnmond;13;1
2021-01-05 10:00:00;2020-09-27;VR17;Rotterdam-Rijnmond;19;0
2021-01-05 10:00:00;2020-09-28;VR17;Rotterdam-Rijnmond;17;1
2021-01-05 10:00:00;2020-09-29;VR17;Rotterdam-Rijnmond;29;1
2021-01-05 10:00:00;2020-09-30;VR17;Rotterdam-Rijnmond;16;1
2021-01-05 10:00:00;2020-10-01;VR17;Rotterdam-Rijnmond;22;1
2021-01-05 10:00:00;2020-10-02;VR17;Rotterdam-Rijnmond;43;1
2021-01-05 10:00:00;2020-10-03;VR17;Rotterdam-Rijnmond;20;3
2021-01-05 10:00:00;2020-10-04;VR17;Rotterdam-Rijnmond;26;1
2021-01-05 10:00:00;2020-10-05;VR17;Rotterdam-Rijnmond;40;2
2021-01-05 10:00:00;2020-10-06;VR17;Rotterdam-Rijnmond;50;1
2021-01-05 10:00:00;2020-10-07;VR17;Rotterdam-Rijnmond;53;1
2021-01-05 10:00:00;2020-10-08;VR17;Rotterdam-Rijnmond;43;0
2021-01-05 10:00:00;2020-10-09;VR17;Rotterdam-Rijnmond;59;2
2021-01-05 10:00:00;2020-10-10;VR17;Rotterdam-Rijnmond;43;1
2021-01-05 10:00:00;2020-10-11;VR17;Rotterdam-Rijnmond;43;2
2021-01-05 10:00:00;2020-10-12;VR17;Rotterdam-Rijnmond;50;5
2021-01-05 10:00:00;2020-10-13;VR17;Rotterdam-Rijnmond;63;3
2021-01-05 10:00:00;2020-10-14;VR17;Rotterdam-Rijnmond;66;1
2021-01-05 10:00:00;2020-10-15;VR17;Rotterdam-Rijnmond;51;4
2021-01-05 10:00:00;2020-10-16;VR17;Rotterdam-Rijnmond;69;2
2021-01-05 10:00:00;2020-10-17;VR17;Rotterdam-Rijnmond;45;2
2021-01-05 10:00:00;2020-10-18;VR17;Rotterdam-Rijnmond;55;2
2021-01-05 10:00:00;2020-10-19;VR17;Rotterdam-Rijnmond;77;4
2021-01-05 10:00:00;2020-10-20;VR17;Rotterdam-Rijnmond;80;2
2021-01-05 10:00:00;2020-10-21;VR17;Rotterdam-Rijnmond;90;1
2021-01-05 10:00:00;2020-10-22;VR17;Rotterdam-Rijnmond;69;3
2021-01-05 10:00:00;2020-10-23;VR17;Rotterdam-Rijnmond;97;3
2021-01-05 10:00:00;2020-10-24;VR17;Rotterdam-Rijnmond;65;5
2021-01-05 10:00:00;2020-10-25;VR17;Rotterdam-Rijnmond;68;1
2021-01-05 10:00:00;2020-10-26;VR17;Rotterdam-Rijnmond;70;3
2021-01-05 10:00:00;2020-10-27;VR17;Rotterdam-Rijnmond;71;7
2021-01-05 10:00:00;2020-10-28;VR17;Rotterdam-Rijnmond;63;3
2021-01-05 10:00:00;2020-10-29;VR17;Rotterdam-Rijnmond;76;1
2021-01-05 10:00:00;2020-10-30;VR17;Rotterdam-Rijnmond;65;2
2021-01-05 10:00:00;2020-10-31;VR17;Rotterdam-Rijnmond;54;2
2021-01-05 10:00:00;2020-11-01;VR17;Rotterdam-Rijnmond;72;2
2021-01-05 10:00:00;2020-11-02;VR17;Rotterdam-Rijnmond;68;5
2021-01-05 10:00:00;2020-11-03;VR17;Rotterdam-Rijnmond;72;4
2021-01-05 10:00:00;2020-11-04;VR17;Rotterdam-Rijnmond;78;4
2021-01-05 10:00:00;2020-11-05;VR17;Rotterdam-Rijnmond;43;0
2021-01-05 10:00:00;2020-11-06;VR17;Rotterdam-Rijnmond;48;2
2021-01-05 10:00:00;2020-11-07;VR17;Rotterdam-Rijnmond;35;3
2021-01-05 10:00:00;2020-11-08;VR17;Rotterdam-Rijnmond;29;2
2021-01-05 10:00:00;2020-11-09;VR17;Rotterdam-Rijnmond;31;1
2021-01-05 10:00:00;2020-11-10;VR17;Rotterdam-Rijnmond;62;5
2021-01-05 10:00:00;2020-11-11;VR17;Rotterdam-Rijnmond;46;0
2021-01-05 10:00:00;2020-11-12;VR17;Rotterdam-Rijnmond;56;1
2021-01-05 10:00:00;2020-11-13;VR17;Rotterdam-Rijnmond;51;2
2021-01-05 10:00:00;2020-11-14;VR17;Rotterdam-Rijnmond;31;4
2021-01-05 10:00:00;2020-11-15;VR17;Rotterdam-Rijnmond;21;2
2021-01-05 10:00:00;2020-11-16;VR17;Rotterdam-Rijnmond;39;1
2021-01-05 10:00:00;2020-11-17;VR17;Rotterdam-Rijnmond;44;7
2021-01-05 10:00:00;2020-11-18;VR17;Rotterdam-Rijnmond;61;3
2021-01-05 10:00:00;2020-11-19;VR17;Rotterdam-Rijnmond;44;1
2021-01-05 10:00:00;2020-11-20;VR17;Rotterdam-Rijnmond;38;5
2021-01-05 10:00:00;2020-11-21;VR17;Rotterdam-Rijnmond;24;1
2021-01-05 10:00:00;2020-11-22;VR17;Rotterdam-Rijnmond;20;2
2021-01-05 10:00:00;2020-11-23;VR17;Rotterdam-Rijnmond;24;3
2021-01-05 10:00:00;2020-11-24;VR17;Rotterdam-Rijnmond;25;2
2021-01-05 10:00:00;2020-11-25;VR17;Rotterdam-Rijnmond;39;2
2021-01-05 10:00:00;2020-11-26;VR17;Rotterdam-Rijnmond;37;4
2021-01-05 10:00:00;2020-11-27;VR17;Rotterdam-Rijnmond;38;1
2021-01-05 10:00:00;2020-11-28;VR17;Rotterdam-Rijnmond;31;0
2021-01-05 10:00:00;2020-11-29;VR17;Rotterdam-Rijnmond;13;1
2021-01-05 10:00:00;2020-11-30;VR17;Rotterdam-Rijnmond;35;0
2021-01-05 10:00:00;2020-12-01;VR17;Rotterdam-Rijnmond;28;3
2021-01-05 10:00:00;2020-12-02;VR17;Rotterdam-Rijnmond;28;0
2021-01-05 10:00:00;2020-12-03;VR17;Rotterdam-Rijnmond;34;2
2021-01-05 10:00:00;2020-12-04;VR17;Rotterdam-Rijnmond;30;2
2021-01-05 10:00:00;2020-12-05;VR17;Rotterdam-Rijnmond;31;2
2021-01-05 10:00:00;2020-12-06;VR17;Rotterdam-Rijnmond;19;2
2021-01-05 10:00:00;2020-12-07;VR17;Rotterdam-Rijnmond;29;1
2021-01-05 10:00:00;2020-12-08;VR17;Rotterdam-Rijnmond;51;5
2021-01-05 10:00:00;2020-12-09;VR17;Rotterdam-Rijnmond;37;4
2021-01-05 10:00:00;2020-12-10;VR17;Rotterdam-Rijnmond;33;0
2021-01-05 10:00:00;2020-12-11;VR17;Rotterdam-Rijnmond;41;3
2021-01-05 10:00:00;2020-12-12;VR17;Rotterdam-Rijnmond;37;3
2021-01-05 10:00:00;2020-12-13;VR17;Rotterdam-Rijnmond;32;2
2021-01-05 10:00:00;2020-12-14;VR17;Rotterdam-Rijnmond;55;1
2021-01-05 10:00:00;2020-12-15;VR17;Rotterdam-Rijnmond;56;1
2021-01-05 10:00:00;2020-12-16;VR17;Rotterdam-Rijnmond;40;1
2021-01-05 10:00:00;2020-12-17;VR17;Rotterdam-Rijnmond;53;1
2021-01-05 10:00:00;2020-12-18;VR17;Rotterdam-Rijnmond;48;3
2021-01-05 10:00:00;2020-12-19;VR17;Rotterdam-Rijnmond;37;1
2021-01-05 10:00:00;2020-12-20;VR17;Rotterdam-Rijnmond;32;3
2021-01-05 10:00:00;2020-12-21;VR17;Rotterdam-Rijnmond;56;3
2021-01-05 10:00:00;2020-12-22;VR17;Rotterdam-Rijnmond;45;1
2021-01-05 10:00:00;2020-12-23;VR17;Rotterdam-Rijnmond;67;0
2021-01-05 10:00:00;2020-12-24;VR17;Rotterdam-Rijnmond;66;3
2021-01-05 10:00:00;2020-12-25;VR17;Rotterdam-Rijnmond;24;2
2021-01-05 10:00:00;2020-12-26;VR17;Rotterdam-Rijnmond;20;0
2021-01-05 10:00:00;2020-12-27;VR17;Rotterdam-Rijnmond;19;3
2021-01-05 10:00:00;2020-12-28;VR17;Rotterdam-Rijnmond;53;2
2021-01-05 10:00:00;2020-12-29;VR17;Rotterdam-Rijnmond;59;0
2021-01-05 10:00:00;2020-12-30;VR17;Rotterdam-Rijnmond;63;1
2021-01-05 10:00:00;2020-12-31;VR17;Rotterdam-Rijnmond;55;0
2021-01-05 10:00:00;2021-01-01;VR17;Rotterdam-Rijnmond;29;1
2021-01-05 10:00:00;2021-01-02;VR17;Rotterdam-Rijnmond;34;1
2021-01-05 10:00:00;2021-01-03;VR17;Rotterdam-Rijnmond;33;2
2021-01-05 10:00:00;2021-01-04;VR17;Rotterdam-Rijnmond;18;0
2021-01-05 10:00:00;2021-01-05;VR17;Rotterdam-Rijnmond;0;0
2021-01-05 10:00:00;2020-07-01;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-07-02;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-07-03;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-07-04;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-07-05;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-07-06;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-07-07;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-07-08;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-07-09;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-07-10;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-07-11;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-07-12;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-07-13;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-07-14;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-07-15;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-07-16;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-07-17;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-07-18;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-07-19;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-07-20;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-07-21;VR18;Zuid-Holland-Zuid;1;0
2021-01-05 10:00:00;2020-07-22;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-07-23;VR18;Zuid-Holland-Zuid;2;0
2021-01-05 10:00:00;2020-07-24;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-07-25;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-07-26;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-07-27;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-07-28;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-07-29;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-07-30;VR18;Zuid-Holland-Zuid;1;0
2021-01-05 10:00:00;2020-07-31;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-08-01;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-08-02;VR18;Zuid-Holland-Zuid;1;0
2021-01-05 10:00:00;2020-08-03;VR18;Zuid-Holland-Zuid;1;0
2021-01-05 10:00:00;2020-08-04;VR18;Zuid-Holland-Zuid;1;0
2021-01-05 10:00:00;2020-08-05;VR18;Zuid-Holland-Zuid;1;0
2021-01-05 10:00:00;2020-08-06;VR18;Zuid-Holland-Zuid;2;0
2021-01-05 10:00:00;2020-08-07;VR18;Zuid-Holland-Zuid;1;0
2021-01-05 10:00:00;2020-08-08;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-08-09;VR18;Zuid-Holland-Zuid;1;0
2021-01-05 10:00:00;2020-08-10;VR18;Zuid-Holland-Zuid;1;0
2021-01-05 10:00:00;2020-08-11;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-08-12;VR18;Zuid-Holland-Zuid;1;0
2021-01-05 10:00:00;2020-08-13;VR18;Zuid-Holland-Zuid;3;0
2021-01-05 10:00:00;2020-08-14;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-08-15;VR18;Zuid-Holland-Zuid;1;0
2021-01-05 10:00:00;2020-08-16;VR18;Zuid-Holland-Zuid;2;0
2021-01-05 10:00:00;2020-08-17;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-08-18;VR18;Zuid-Holland-Zuid;1;0
2021-01-05 10:00:00;2020-08-19;VR18;Zuid-Holland-Zuid;5;0
2021-01-05 10:00:00;2020-08-20;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-08-21;VR18;Zuid-Holland-Zuid;2;0
2021-01-05 10:00:00;2020-08-22;VR18;Zuid-Holland-Zuid;1;0
2021-01-05 10:00:00;2020-08-23;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-08-24;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-08-25;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-08-26;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-08-27;VR18;Zuid-Holland-Zuid;1;0
2021-01-05 10:00:00;2020-08-28;VR18;Zuid-Holland-Zuid;1;0
2021-01-05 10:00:00;2020-08-29;VR18;Zuid-Holland-Zuid;1;0
2021-01-05 10:00:00;2020-08-30;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-08-31;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-09-01;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-09-02;VR18;Zuid-Holland-Zuid;3;0
2021-01-05 10:00:00;2020-09-03;VR18;Zuid-Holland-Zuid;1;0
2021-01-05 10:00:00;2020-09-04;VR18;Zuid-Holland-Zuid;2;0
2021-01-05 10:00:00;2020-09-05;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-09-06;VR18;Zuid-Holland-Zuid;2;0
2021-01-05 10:00:00;2020-09-07;VR18;Zuid-Holland-Zuid;1;0
2021-01-05 10:00:00;2020-09-08;VR18;Zuid-Holland-Zuid;1;0
2021-01-05 10:00:00;2020-09-09;VR18;Zuid-Holland-Zuid;1;0
2021-01-05 10:00:00;2020-09-10;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-09-11;VR18;Zuid-Holland-Zuid;0;0
2021-01-05 10:00:00;2020-09-12;VR18;Zuid-Holland-Zuid;2;0
2021-01-05 10:00:00;2020-09-13;VR18;Zuid-Holland-Zuid;1;0
2021-01-05 10:00:00;2020-09-14;VR18;Zuid-Holland-Zuid;2;0
2021-01-05 10:00:00;2020-09-15;VR18;Zuid-Holland-Zuid;2;0
2021-01-05 10:00:00;2020-09-16;VR18;Zuid-Holland-Zuid;3;0
2021-01-05 10:00:00;2020-09-17;VR18;Zuid-Holland-Zuid;7;2
2021-01-05 10:00:00;2020-09-18;VR18;Zuid-Holland-Zuid;1;0
2021-01-05 10:00:00;2020-09-19;VR18;Zuid-Holland-Zuid;3;0
2021-01-05 10:00:00;2020-09-20;VR18;Zuid-Holland-Zuid;3;0
2021-01-05 10:00:00;2020-09-21;VR18;Zuid-Holland-Zuid;4;1
2021-01-05 10:00:00;2020-09-22;VR18;Zuid-Holland-Zuid;4;1
2021-01-05 10:00:00;2020-09-23;VR18;Zuid-Holland-Zuid;3;0
2021-01-05 10:00:00;2020-09-24;VR18;Zuid-Holland-Zuid;5;0
2021-01-05 10:00:00;2020-09-25;VR18;Zuid-Holland-Zuid;3;0
2021-01-05 10:00:00;2020-09-26;VR18;Zuid-Holland-Zuid;6;0
2021-01-05 10:00:00;2020-09-27;VR18;Zuid-Holland-Zuid;7;1
2021-01-05 10:00:00;2020-09-28;VR18;Zuid-Holland-Zuid;7;0
2021-01-05 10:00:00;2020-09-29;VR18;Zuid-Holland-Zuid;13;1
2021-01-05 10:00:00;2020-09-30;VR18;Zuid-Holland-Zuid;10;0
2021-01-05 10:00:00;2020-10-01;VR18;Zuid-Holland-Zuid;5;0
2021-01-05 10:00:00;2020-10-02;VR18;Zuid-Holland-Zuid;9;0
2021-01-05 10:00:00;2020-10-03;VR18;Zuid-Holland-Zuid;5;0
2021-01-05 10:00:00;2020-10-04;VR18;Zuid-Holland-Zuid;8;0
2021-01-05 10:00:00;2020-10-05;VR18;Zuid-Holland-Zuid;15;0
2021-01-05 10:00:00;2020-10-06;VR18;Zuid-Holland-Zuid;15;0
2021-01-05 10:00:00;2020-10-07;VR18;Zuid-Holland-Zuid;9;0
2021-01-05 10:00:00;2020-10-08;VR18;Zuid-Holland-Zuid;11;1
2021-01-05 10:00:00;2020-10-09;VR18;Zuid-Holland-Zuid;14;0
2021-01-05 10:00:00;2020-10-10;VR18;Zuid-Holland-Zuid;18;2
2021-01-05 10:00:00;2020-10-11;VR18;Zuid-Holland-Zuid;9;1
2021-01-05 10:00:00;2020-10-12;VR18;Zuid-Holland-Zuid;15;1
2021-01-05 10:00:00;2020-10-13;VR18;Zuid-Holland-Zuid;20;0
2021-01-05 10:00:00;2020-10-14;VR18;Zuid-Holland-Zuid;23;0
2021-01-05 10:00:00;2020-10-15;VR18;Zuid-Holland-Zuid;16;0
2021-01-05 10:00:00;2020-10-16;VR18;Zuid-Holland-Zuid;25;0
2021-01-05 10:00:00;2020-10-17;VR18;Zuid-Holland-Zuid;22;0
2021-01-05 10:00:00;2020-10-18;VR18;Zuid-Holland-Zuid;19;1
2021-01-05 10:00:00;2020-10-19;VR18;Zuid-Holland-Zuid;20;0
2021-01-05 10:00:00;2020-10-20;VR18;Zuid-Holland-Zuid;17;4
2021-01-05 10:00:00;2020-10-21;VR18;Zuid-Holland-Zuid;26;1
2021-01-05 10:00:00;2020-10-22;VR18;Zuid-Holland-Zuid;29;1
2021-01-05 10:00:00;2020-10-23;VR18;Zuid-Holland-Zuid;14;3
2021-01-05 10:00:00;2020-10-24;VR18;Zuid-Holland-Zuid;41;2
2021-01-05 10:00:00;2020-10-25;VR18;Zuid-Holland-Zuid;25;2
2021-01-05 10:00:00;2020-10-26;VR18;Zuid-Holland-Zuid;17;2
2021-01-05 10:00:00;2020-10-27;VR18;Zuid-Holland-Zuid;20;0
2021-01-05 10:00:00;2020-10-28;VR18;Zuid-Holland-Zuid;30;2
2021-01-05 10:00:00;2020-10-29;VR18;Zuid-Holland-Zuid;23;3
2021-01-05 10:00:00;2020-10-30;VR18;Zuid-Holland-Zuid;22;0
2021-01-05 10:00:00;2020-10-31;VR18;Zuid-Holland-Zuid;22;2
2021-01-05 10:00:00;2020-11-01;VR18;Zuid-Holland-Zuid;20;0
2021-01-05 10:00:00;2020-11-02;VR18;Zuid-Holland-Zuid;13;4
2021-01-05 10:00:00;2020-11-03;VR18;Zuid-Holland-Zuid;31;2
2021-01-05 10:00:00;2020-11-04;VR18;Zuid-Holland-Zuid;32;3
2021-01-05 10:00:00;2020-11-05;VR18;Zuid-Holland-Zuid;21;3
2021-01-05 10:00:00;2020-11-06;VR18;Zuid-Holland-Zuid;20;2
2021-01-05 10:00:00;2020-11-07;VR18;Zuid-Holland-Zuid;14;1
2021-01-05 10:00:00;2020-11-08;VR18;Zuid-Holland-Zuid;16;1
2021-01-05 10:00:00;2020-11-09;VR18;Zuid-Holland-Zuid;6;1
2021-01-05 10:00:00;2020-11-10;VR18;Zuid-Holland-Zuid;17;1
2021-01-05 10:00:00;2020-11-11;VR18;Zuid-Holland-Zuid;20;2
2021-01-05 10:00:00;2020-11-12;VR18;Zuid-Holland-Zuid;17;0
2021-01-05 10:00:00;2020-11-13;VR18;Zuid-Holland-Zuid;15;1
2021-01-05 10:00:00;2020-11-14;VR18;Zuid-Holland-Zuid;23;1
2021-01-05 10:00:00;2020-11-15;VR18;Zuid-Holland-Zuid;12;1
2021-01-05 10:00:00;2020-11-16;VR18;Zuid-Holland-Zuid;9;1
2021-01-05 10:00:00;2020-11-17;VR18;Zuid-Holland-Zuid;14;0
2021-01-05 10:00:00;2020-11-18;VR18;Zuid-Holland-Zuid;24;1
2021-01-05 10:00:00;2020-11-19;VR18;Zuid-Holland-Zuid;17;3
2021-01-05 10:00:00;2020-11-20;VR18;Zuid-Holland-Zuid;16;2
2021-01-05 10:00:00;2020-11-21;VR18;Zuid-Holland-Zuid;10;1
2021-01-05 10:00:00;2020-11-22;VR18;Zuid-Holland-Zuid;14;0
2021-01-05 10:00:00;2020-11-23;VR18;Zuid-Holland-Zuid;6;1
2021-01-05 10:00:00;2020-11-24;VR18;Zuid-Holland-Zuid;17;0
2021-01-05 10:00:00;2020-11-25;VR18;Zuid-Holland-Zuid;15;0
2021-01-05 10:00:00;2020-11-26;VR18;Zuid-Holland-Zuid;10;0
2021-01-05 10:00:00;2020-11-27;VR18;Zuid-Holland-Zuid;17;1
2021-01-05 10:00:00;2020-11-28;VR18;Zuid-Holland-Zuid;17;0
2021-01-05 10:00:00;2020-11-29;VR18;Zuid-Holland-Zuid;7;1
2021-01-05 10:00:00;2020-11-30;VR18;Zuid-Holland-Zuid;6;0
2021-01-05 10:00:00;2020-12-01;VR18;Zuid-Holland-Zuid;21;0
2021-01-05 10:00:00;2020-12-02;VR18;Zuid-Holland-Zuid;16;0
2021-01-05 10:00:00;2020-12-03;VR18;Zuid-Holland-Zuid;3;1
