Updated;Municipality_code;Total_reported;Total_reported_per_100000;Hospital_admission;Hospital_admission_per_100000;Deceased;Deceased_per_100000
30-6-2020;Landgraaf;1;2,7;0;0;0;0
14-7-2020;Landgraaf;0;0;0;0;0;0
28-7-2020;Landgraaf;1;2,7;0;0;0;0
11-8-2020;Landgraaf;1;2,7;0;0;0;0
10-3-2020;Landsmeer;0;0;0;0;0;0
25-3-2020;Landsmeer;6;52,2;3;26,1;0;0
7-4-2020;Landsmeer;10;87;0;0;2;17,4
21-4-2020;Landsmeer;5;43,5;0;0;1;8,7
5-5-2020;Landsmeer;1;8,7;0;0;0;0
19-5-2020;Landsmeer;1;8,7;0;0;0;0
2-6-2020;Landsmeer;0;0;0;0;0;0
16-6-2020;Landsmeer;0;0;0;0;0;0
30-6-2020;Landsmeer;0;0;0;0;0;0
14-7-2020;Landsmeer;0;0;0;0;0;0
28-7-2020;Landsmeer;0;0;0;0;0;0
11-8-2020;Landsmeer;3;26,1;0;0;0;0
10-3-2020;Langedijk;1;3,6;0;0;0;0
25-3-2020;Langedijk;11;39,1;6;21,3;0;0
7-4-2020;Langedijk;16;56,8;8;28,4;2;7,1
21-4-2020;Langedijk;13;46,2;1;3,6;1;3,6
5-5-2020;Langedijk;2;7,1;0;0;0;0
19-5-2020;Langedijk;2;7,1;0;0;0;0
2-6-2020;Langedijk;0;0;0;0;1;3,6
16-6-2020;Langedijk;0;0;0;0;0;0
30-6-2020;Langedijk;0;0;0;0;0;0
14-7-2020;Langedijk;1;3,6;0;0;0;0
28-7-2020;Langedijk;6;21,3;0;0;0;0
11-8-2020;Langedijk;2;7,1;0;0;0;0
10-3-2020;Lansingerland;4;6,4;1;1,6;0;0
25-3-2020;Lansingerland;21;33,7;11;17,6;0;0
7-4-2020;Lansingerland;70;112,2;20;32,1;12;19,2
21-4-2020;Lansingerland;55;88,2;9;14,4;8;12,8
5-5-2020;Lansingerland;18;28,9;1;1,6;1;1,6
19-5-2020;Lansingerland;8;12,8;0;0;2;3,2
2-6-2020;Lansingerland;5;8;0;0;1;1,6
16-6-2020;Lansingerland;7;11,2;0;0;1;1,6
30-6-2020;Lansingerland;2;3,2;0;0;0;0
14-7-2020;Lansingerland;2;3,2;0;0;0;0
28-7-2020;Lansingerland;9;14,4;0;0;0;0
11-8-2020;Lansingerland;35;56,1;0;0;0;0
10-3-2020;Laren (NH.);0;0;0;0;0;0
25-3-2020;Laren (NH.);3;26,6;4;35,5;0;0
7-4-2020;Laren (NH.);13;115,2;3;26,6;1;8,9
21-4-2020;Laren (NH.);6;53,2;0;0;1;8,9
5-5-2020;Laren (NH.);1;8,9;0;0;0;0
19-5-2020;Laren (NH.);1;8,9;0;0;0;0
2-6-2020;Laren (NH.);1;8,9;0;0;0;0
16-6-2020;Laren (NH.);0;0;0;0;0;0
30-6-2020;Laren (NH.);0;0;0;0;0;0
14-7-2020;Laren (NH.);0;0;0;0;0;0
28-7-2020;Laren (NH.);1;8,9;0;0;0;0
11-8-2020;Laren (NH.);6;53,2;0;0;0;0
10-3-2020;Leeuwarden;0;0;0;0;0;0
25-3-2020;Leeuwarden;12;9,7;11;8,9;1;0,8
7-4-2020;Leeuwarden;31;25;18;14,5;3;2,4
21-4-2020;Leeuwarden;7;5,6;3;2,4;2;1,6
5-5-2020;Leeuwarden;4;3,2;0;0;0;0
19-5-2020;Leeuwarden;4;3,2;0;0;0;0
2-6-2020;Leeuwarden;0;0;0;0;0;0
16-6-2020;Leeuwarden;7;5,6;0;0;0;0
30-6-2020;Leeuwarden;1;0,8;0;0;0;0
14-7-2020;Leeuwarden;2;1,6;0;0;0;0
28-7-2020;Leeuwarden;3;2,4;0;0;0;0
11-8-2020;Leeuwarden;4;3,2;0;0;0;0
10-3-2020;Leiden;2;1,6;0;0;0;0
25-3-2020;Leiden;20;16;11;8,8;0;0
7-4-2020;Leiden;52;41,6;19;15,2;8;6,4
21-4-2020;Leiden;39;31,2;7;5,6;8;6,4
5-5-2020;Leiden;21;16,8;2;1,6;0;0
19-5-2020;Leiden;17;13,6;0;0;2;1,6
2-6-2020;Leiden;5;4;0;0;0;0
16-6-2020;Leiden;12;9,6;0;0;0;0
30-6-2020;Leiden;8;6,4;1;0,8;0;0
14-7-2020;Leiden;2;1,6;0;0;0;0
28-7-2020;Leiden;10;8;0;0;0;0
11-8-2020;Leiden;46;36,8;0;0;0;0
10-3-2020;Leiderdorp;0;0;0;0;0;0
25-3-2020;Leiderdorp;3;11,1;3;11,1;0;0
7-4-2020;Leiderdorp;12;44,4;5;18,5;2;7,4
21-4-2020;Leiderdorp;9;33,3;3;11,1;1;3,7
5-5-2020;Leiderdorp;6;22,2;1;3,7;3;11,1
19-5-2020;Leiderdorp;2;7,4;0;0;0;0
2-6-2020;Leiderdorp;0;0;0;0;0;0
16-6-2020;Leiderdorp;4;14,8;1;3,7;0;0
30-6-2020;Leiderdorp;3;11,1;0;0;0;0
14-7-2020;Leiderdorp;0;0;0;0;0;0
28-7-2020;Leiderdorp;2;7,4;1;3,7;0;0
11-8-2020;Leiderdorp;6;22,2;0;0;0;0
10-3-2020;Leidschendam-Voorburg;2;2,6;0;0;0;0
25-3-2020;Leidschendam-Voorburg;12;15,7;5;6,5;0;0
7-4-2020;Leidschendam-Voorburg;30;39,2;10;13,1;5;6,5
21-4-2020;Leidschendam-Voorburg;35;45,7;4;5,2;2;2,6
5-5-2020;Leidschendam-Voorburg;14;18,3;0;0;5;6,5
19-5-2020;Leidschendam-Voorburg;16;20,9;1;1,3;2;2,6
2-6-2020;Leidschendam-Voorburg;4;5,2;0;0;1;1,3
16-6-2020;Leidschendam-Voorburg;14;18,3;0;0;0;0
30-6-2020;Leidschendam-Voorburg;18;23,5;0;0;0;0
14-7-2020;Leidschendam-Voorburg;7;9,1;0;0;0;0
28-7-2020;Leidschendam-Voorburg;13;17;1;1,3;0;0
11-8-2020;Leidschendam-Voorburg;20;26,1;0;0;0;0
10-3-2020;Lelystad;1;1,3;1;1,3;0;0
25-3-2020;Lelystad;24;30,5;17;21,6;2;2,5
7-4-2020;Lelystad;28;35,6;17;21,6;2;2,5
21-4-2020;Lelystad;66;84;12;15,3;9;11,5
5-5-2020;Lelystad;33;42;9;11,5;8;10,2
19-5-2020;Lelystad;10;12,7;1;1,3;5;6,4
2-6-2020;Lelystad;11;14;1;1,3;3;3,8
16-6-2020;Lelystad;14;17,8;0;0;0;0
30-6-2020;Lelystad;4;5,1;0;0;0;0
14-7-2020;Lelystad;0;0;0;0;0;0
28-7-2020;Lelystad;0;0;0;0;0;0
11-8-2020;Lelystad;12;15,3;1;1,3;0;0
10-3-2020;Leudal;3;8,4;3;8,4;0;0
25-3-2020;Leudal;29;80,8;18;50,2;2;5,6
7-4-2020;Leudal;58;161,7;27;75,3;17;47,4
21-4-2020;Leudal;74;206,2;2;5,6;8;22,3
5-5-2020;Leudal;11;30,7;0;0;3;8,4
19-5-2020;Leudal;4;11,1;0;0;2;5,6
2-6-2020;Leudal;8;22,3;0;0;0;0
16-6-2020;Leudal;1;2,8;0;0;0;0
30-6-2020;Leudal;0;0;0;0;0;0
14-7-2020;Leudal;2;5,6;0;0;0;0
28-7-2020;Leudal;0;0;0;0;1;2,8
11-8-2020;Leudal;2;5,6;0;0;0;0
10-3-2020;Leusden;0;0;0;0;0;0
25-3-2020;Leusden;13;42,8;3;9,9;2;6,6
7-4-2020;Leusden;15;49,3;5;16,4;2;6,6
21-4-2020;Leusden;10;32,9;0;0;0;0
5-5-2020;Leusden;8;26,3;1;3,3;0;0
19-5-2020;Leusden;2;6,6;0;0;1;3,3
2-6-2020;Leusden;3;9,9;0;0;0;0
16-6-2020;Leusden;2;6,6;0;0;0;0
30-6-2020;Leusden;0;0;0;0;0;0
14-7-2020;Leusden;0;0;0;0;0;0
28-7-2020;Leusden;2;6,6;0;0;0;0
11-8-2020;Leusden;7;23;0;0;0;0
10-3-2020;Lingewaard;2;4,3;1;2,1;0;0
25-3-2020;Lingewaard;12;25,8;8;17,2;0;0
7-4-2020;Lingewaard;28;60,1;14;30;2;4,3
21-4-2020;Lingewaard;40;85,8;6;12,9;4;8,6
5-5-2020;Lingewaard;25;53,6;2;4,3;3;6,4
19-5-2020;Lingewaard;5;10,7;0;0;1;2,1
2-6-2020;Lingewaard;11;23,6;0;0;0;0
16-6-2020;Lingewaard;7;15;0;0;0;0
30-6-2020;Lingewaard;0;0;0;0;0;0
14-7-2020;Lingewaard;0;0;0;0;0;0
28-7-2020;Lingewaard;1;2,1;0;0;0;0
11-8-2020;Lingewaard;3;6,4;0;0;0;0
10-3-2020;Lisse;0;0;0;0;0;0
25-3-2020;Lisse;2;8,7;2;8,7;0;0
7-4-2020;Lisse;11;47,9;4;17,4;1;4,4
21-4-2020;Lisse;7;30,5;1;4,4;1;4,4
5-5-2020;Lisse;3;13,1;0;0;0;0
19-5-2020;Lisse;3;13,1;1;4,4;0;0
2-6-2020;Lisse;0;0;0;0;0;0
16-6-2020;Lisse;1;4,4;0;0;0;0
30-6-2020;Lisse;1;4,4;0;0;0;0
14-7-2020;Lisse;2;8,7;0;0;0;0
28-7-2020;Lisse;7;30,5;0;0;0;0
11-8-2020;Lisse;3;13,1;0;0;0;0
10-3-2020;Lochem;0;0;0;0;0;0
25-3-2020;Lochem;6;17,8;5;14,8;0;0
7-4-2020;Lochem;16;47,4;6;17,8;4;11,9
21-4-2020;Lochem;51;151,2;3;8,9;5;14,8
5-5-2020;Lochem;12;35,6;0;0;4;11,9
19-5-2020;Lochem;5;14,8;1;3;1;3
2-6-2020;Lochem;5;14,8;0;0;0;0
16-6-2020;Lochem;0;0;0;0;1;3
30-6-2020;Lochem;2;5,9;0;0;0;0
14-7-2020;Lochem;1;3;0;0;0;0
28-7-2020;Lochem;1;3;0;0;0;0
11-8-2020;Lochem;2;5,9;0;0;0;0
10-3-2020;Loon op Zand;7;29,9;0;0;0;0
25-3-2020;Loon op Zand;17;72,6;11;47;2;8,5
7-4-2020;Loon op Zand;13;55,5;8;34,2;3;12,8
21-4-2020;Loon op Zand;13;55,5;2;8,5;1;4,3
5-5-2020;Loon op Zand;4;17,1;0;0;0;0
19-5-2020;Loon op Zand;2;8,5;0;0;0;0
2-6-2020;Loon op Zand;3;12,8;0;0;0;0
16-6-2020;Loon op Zand;0;0;0;0;1;4,3
30-6-2020;Loon op Zand;2;8,5;0;0;0;0
14-7-2020;Loon op Zand;0;0;0;0;0;0
28-7-2020;Loon op Zand;0;0;0;0;0;0
11-8-2020;Loon op Zand;5;21,4;1;4,3;0;0
10-3-2020;Lopik;0;0;0;0;0;0
25-3-2020;Lopik;9;62,2;7;48,4;0;0
7-4-2020;Lopik;13;89,9;9;62,2;3;20,7
21-4-2020;Lopik;28;193,5;2;13,8;3;20,7
5-5-2020;Lopik;10;69,1;1;6,9;1;6,9
19-5-2020;Lopik;1;6,9;0;0;1;6,9
2-6-2020;Lopik;1;6,9;0;0;0;0
16-6-2020;Lopik;0;0;0;0;0;0
30-6-2020;Lopik;1;6,9;0;0;0;0
14-7-2020;Lopik;0;0;0;0;0;0
28-7-2020;Lopik;2;13,8;0;0;0;0
11-8-2020;Lopik;4;27,6;0;0;0;0
10-3-2020;Loppersum;0;0;0;0;0;0
25-3-2020;Loppersum;1;10,5;0;0;0;0
7-4-2020;Loppersum;1;10,5;0;0;0;0
21-4-2020;Loppersum;0;0;0;0;0;0
5-5-2020;Loppersum;0;0;0;0;0;0
19-5-2020;Loppersum;0;0;0;0;0;0
2-6-2020;Loppersum;0;0;0;0;0;0
16-6-2020;Loppersum;0;0;0;0;0;0
30-6-2020;Loppersum;0;0;0;0;0;0
14-7-2020;Loppersum;0;0;0;0;0;0
28-7-2020;Loppersum;0;0;0;0;0;0
11-8-2020;Loppersum;0;0;0;0;0;0
10-3-2020;Losser;0;0;0;0;0;0
25-3-2020;Losser;1;4,4;0;0;0;0
7-4-2020;Losser;11;48,5;6;26,5;0;0
21-4-2020;Losser;9;39,7;0;0;0;0
5-5-2020;Losser;2;8,8;0;0;0;0
19-5-2020;Losser;0;0;0;0;0;0
2-6-2020;Losser;2;8,8;0;0;0;0
16-6-2020;Losser;0;0;0;0;0;0
30-6-2020;Losser;0;0;0;0;0;0
14-7-2020;Losser;1;4,4;0;0;0;0
28-7-2020;Losser;0;0;0;0;0;0
11-8-2020;Losser;1;4,4;0;0;0;0
10-3-2020;Maasdriel;0;0;0;0;0;0
25-3-2020;Maasdriel;5;20;5;20;1;4
7-4-2020;Maasdriel;15;59,9;9;36;1;4
21-4-2020;Maasdriel;11;43,9;1;4;2;8
5-5-2020;Maasdriel;12;47,9;0;0;3;12
19-5-2020;Maasdriel;4;16;0;0;0;0
2-6-2020;Maasdriel;2;8;0;0;0;0
16-6-2020;Maasdriel;3;12;0;0;0;0
30-6-2020;Maasdriel;7;28;0;0;0;0
14-7-2020;Maasdriel;3;12;0;0;0;0
28-7-2020;Maasdriel;0;0;0;0;0;0
11-8-2020;Maasdriel;0;0;0;0;0;0
10-3-2020;Maasgouw;0;0;0;0;0;0
25-3-2020;Maasgouw;11;45,9;7;29,2;3;12,5
7-4-2020;Maasgouw;31;129,4;15;62,6;6;25
21-4-2020;Maasgouw;32;133,5;5;20,9;1;4,2
5-5-2020;Maasgouw;24;100,1;0;0;2;8,3
19-5-2020;Maasgouw;4;16,7;0;0;2;8,3
2-6-2020;Maasgouw;2;8,3;0;0;0;0
16-6-2020;Maasgouw;1;4,2;0;0;0;0
30-6-2020;Maasgouw;2;8,3;0;0;0;0
14-7-2020;Maasgouw;0;0;0;0;0;0
28-7-2020;Maasgouw;0;0;0;0;0;0
11-8-2020;Maasgouw;0;0;0;0;0;0
10-3-2020;Maassluis;0;0;1;3;0;0
25-3-2020;Maassluis;7;21,1;5;15,1;0;0
7-4-2020;Maassluis;23;69,2;8;24,1;1;3
21-4-2020;Maassluis;16;48,2;4;12;2;6
5-5-2020;Maassluis;7;21,1;0;0;1;3
19-5-2020;Maassluis;8;24,1;2;6;0;0
2-6-2020;Maassluis;1;3;0;0;0;0
16-6-2020;Maassluis;1;3;0;0;0;0
30-6-2020;Maassluis;21;63,2;0;0;2;6
14-7-2020;Maassluis;7;21,1;0;0;2;6
28-7-2020;Maassluis;5;15,1;0;0;0;0
11-8-2020;Maassluis;23;69,2;0;0;0;0
10-3-2020;Maastricht;8;6,6;2;1,6;0;0
25-3-2020;Maastricht;100;82,3;42;34,5;8;6,6
7-4-2020;Maastricht;226;185,9;68;55,9;24;19,7
21-4-2020;Maastricht;227;186,7;38;31,3;42;34,5
5-5-2020;Maastricht;154;126,7;17;14;36;29,6
19-5-2020;Maastricht;121;99,5;7;5,8;16;13,2
2-6-2020;Maastricht;55;45,2;2;1,6;11;9
16-6-2020;Maastricht;17;14;1;0,8;2;1,6
30-6-2020;Maastricht;3;2,5;0;0;0;0
14-7-2020;Maastricht;4;3,3;0;0;0;0
28-7-2020;Maastricht;5;4,1;0;0;0;0
11-8-2020;Maastricht;19;15,6;1;0,8;0;0
10-3-2020;Medemblik;0;0;0;0;0;0
25-3-2020;Medemblik;4;8,9;1;2,2;0;0
7-4-2020;Medemblik;30;66,5;13;28,8;4;8,9
21-4-2020;Medemblik;28;62,1;3;6,7;2;4,4
5-5-2020;Medemblik;7;15,5;0;0;0;0
19-5-2020;Medemblik;0;0;0;0;0;0
2-6-2020;Medemblik;1;2,2;0;0;0;0
16-6-2020;Medemblik;2;4,4;0;0;0;0
30-6-2020;Medemblik;2;4,4;1;2,2;0;0
14-7-2020;Medemblik;0;0;0;0;0;0
28-7-2020;Medemblik;0;0;0;0;0;0
11-8-2020;Medemblik;5;11,1;0;0;0;0
10-3-2020;Meerssen;0;0;0;0;0;0
25-3-2020;Meerssen;9;47,8;4;21,2;2;10,6
7-4-2020;Meerssen;33;175,3;7;37,2;2;10,6
21-4-2020;Meerssen;32;170;9;47,8;5;26,6
5-5-2020;Meerssen;21;111,5;1;5,3;2;10,6
19-5-2020;Meerssen;9;47,8;1;5,3;1;5,3
2-6-2020;Meerssen;8;42,5;0;0;1;5,3
16-6-2020;Meerssen;1;5,3;0;0;0;0
30-6-2020;Meerssen;2;10,6;0;0;0;0
14-7-2020;Meerssen;2;10,6;0;0;0;0
28-7-2020;Meerssen;2;10,6;0;0;0;0
11-8-2020;Meerssen;1;5,3;0;0;0;0
10-3-2020;Meierijstad;14;17,2;11;13,5;1;1,2
25-3-2020;Meierijstad;171;210,6;89;109,6;41;50,5
7-4-2020;Meierijstad;155;190,9;61;75,1;57;70,2
21-4-2020;Meierijstad;115;141,6;12;14,8;21;25,9
5-5-2020;Meierijstad;72;88,7;4;4,9;4;4,9
19-5-2020;Meierijstad;14;17,2;1;1,2;6;7,4
2-6-2020;Meierijstad;3;3,7;0;0;1;1,2
16-6-2020;Meierijstad;6;7,4;0;0;0;0
30-6-2020;Meierijstad;4;4,9;0;0;0;0
14-7-2020;Meierijstad;4;4,9;0;0;0;0
28-7-2020;Meierijstad;1;1,2;0;0;0;0
11-8-2020;Meierijstad;6;7,4;0;0;0;0
10-3-2020;Meppel;0;0;0;0;0;0
25-3-2020;Meppel;3;8,8;1;2,9;1;2,9
7-4-2020;Meppel;18;53,1;5;14,7;3;8,8
21-4-2020;Meppel;7;20,6;2;5,9;0;0
5-5-2020;Meppel;3;8,8;0;0;0;0
19-5-2020;Meppel;3;8,8;0;0;0;0
2-6-2020;Meppel;6;17,7;0;0;0;0
16-6-2020;Meppel;5;14,7;0;0;0;0
30-6-2020;Meppel;0;0;0;0;1;2,9
14-7-2020;Meppel;0;0;0;0;0;0
28-7-2020;Meppel;6;17,7;1;2,9;0;0
11-8-2020;Meppel;0;0;0;0;0;0
10-3-2020;Middelburg (Z.);0;0;2;4,1;0;0
25-3-2020;Middelburg (Z.);7;14,3;7;14,3;2;4,1
7-4-2020;Middelburg (Z.);25;51,2;5;10,2;4;8,2
21-4-2020;Middelburg (Z.);13;26,6;2;4,1;1;2
5-5-2020;Middelburg (Z.);10;20,5;2;4,1;2;4,1
19-5-2020;Middelburg (Z.);4;8,2;0;0;1;2
2-6-2020;Middelburg (Z.);0;0;0;0;0;0
16-6-2020;Middelburg (Z.);0;0;0;0;0;0
30-6-2020;Middelburg (Z.);2;4,1;0;0;0;0
14-7-2020;Middelburg (Z.);1;2;0;0;0;0
28-7-2020;Middelburg (Z.);14;28,7;0;0;0;0
11-8-2020;Middelburg (Z.);8;16,4;0;0;0;0
10-3-2020;Midden-Delfland;0;0;0;0;0;0
25-3-2020;Midden-Delfland;2;10,3;0;0;0;0
7-4-2020;Midden-Delfland;9;46,5;3;15,5;0;0
21-4-2020;Midden-Delfland;3;15,5;1;5,2;0;0
5-5-2020;Midden-Delfland;2;10,3;0;0;0;0
19-5-2020;Midden-Delfland;2;10,3;0;0;0;0
2-6-2020;Midden-Delfland;0;0;0;0;0;0
16-6-2020;Midden-Delfland;3;15,5;0;0;0;0
30-6-2020;Midden-Delfland;8;41,4;0;0;0;0
14-7-2020;Midden-Delfland;0;0;0;0;0;0
28-7-2020;Midden-Delfland;3;15,5;0;0;0;0
11-8-2020;Midden-Delfland;3;15,5;0;0;0;0
10-3-2020;Midden-Drenthe;0;0;0;0;0;0
25-3-2020;Midden-Drenthe;1;3;0;0;0;0
7-4-2020;Midden-Drenthe;12;36,2;6;18,1;0;0
21-4-2020;Midden-Drenthe;6;18,1;0;0;0;0
5-5-2020;Midden-Drenthe;1;3;0;0;0;0
19-5-2020;Midden-Drenthe;2;6;0;0;0;0
2-6-2020;Midden-Drenthe;0;0;0;0;0;0
16-6-2020;Midden-Drenthe;0;0;0;0;0;0
30-6-2020;Midden-Drenthe;0;0;0;0;0;0
14-7-2020;Midden-Drenthe;0;0;0;0;0;0
28-7-2020;Midden-Drenthe;0;0;0;0;0;0
11-8-2020;Midden-Drenthe;3;9;0;0;0;0
10-3-2020;Midden-Groningen;0;0;0;0;0;0
25-3-2020;Midden-Groningen;3;4,9;2;3,3;0;0
7-4-2020;Midden-Groningen;7;11,5;2;3,3;1;1,6
21-4-2020;Midden-Groningen;16;26,3;2;3,3;1;1,6
5-5-2020;Midden-Groningen;4;6,6;0;0;1;1,6
19-5-2020;Midden-Groningen;1;1,6;0;0;0;0
2-6-2020;Midden-Groningen;1;1,6;0;0;0;0
16-6-2020;Midden-Groningen;0;0;0;0;0;0
30-6-2020;Midden-Groningen;0;0;0;0;0;0
14-7-2020;Midden-Groningen;0;0;0;0;0;0
28-7-2020;Midden-Groningen;2;3,3;0;0;0;0
11-8-2020;Midden-Groningen;4;6,6;0;0;0;0
10-3-2020;Mill en Sint Hubert;0;0;0;0;0;0
25-3-2020;Mill en Sint Hubert;7;64;4;36,6;0;0
7-4-2020;Mill en Sint Hubert;7;64;4;36,6;1;9,1
21-4-2020;Mill en Sint Hubert;15;137,1;0;0;3;27,4
5-5-2020;Mill en Sint Hubert;7;64;0;0;1;9,1
19-5-2020;Mill en Sint Hubert;0;0;0;0;0;0
2-6-2020;Mill en Sint Hubert;2;18,3;0;0;0;0
16-6-2020;Mill en Sint Hubert;1;9,1;0;0;0;0
30-6-2020;Mill en Sint Hubert;1;9,1;0;0;0;0
14-7-2020;Mill en Sint Hubert;1;9,1;0;0;0;0
28-7-2020;Mill en Sint Hubert;0;0;0;0;0;0
11-8-2020;Mill en Sint Hubert;1;9,1;0;0;0;0
10-3-2020;Moerdijk;0;0;0;0;0;0
25-3-2020;Moerdijk;5;13,5;2;5,4;0;0
7-4-2020;Moerdijk;23;61,9;7;18,9;4;10,8
21-4-2020;Moerdijk;26;70;4;10,8;2;5,4
5-5-2020;Moerdijk;16;43,1;0;0;2;5,4
19-5-2020;Moerdijk;6;16,2;0;0;0;0
2-6-2020;Moerdijk;4;10,8;0;0;0;0
16-6-2020;Moerdijk;3;8,1;0;0;0;0
30-6-2020;Moerdijk;0;0;0;0;0;0
14-7-2020;Moerdijk;0;0;0;0;0;0
28-7-2020;Moerdijk;1;2,7;0;0;0;0
11-8-2020;Moerdijk;4;10,8;0;0;0;0
10-3-2020;Molenlanden;0;0;1;2,3;0;0
25-3-2020;Molenlanden;16;36,4;7;15,9;0;0
7-4-2020;Molenlanden;34;77,4;9;20,5;2;4,6
21-4-2020;Molenlanden;41;93,4;1;2,3;3;6,8
5-5-2020;Molenlanden;15;34,2;0;0;3;6,8
19-5-2020;Molenlanden;4;9,1;0;0;0;0
2-6-2020;Molenlanden;9;20,5;0;0;0;0
16-6-2020;Molenlanden;3;6,8;0;0;0;0
30-6-2020;Molenlanden;0;0;0;0;0;0
14-7-2020;Molenlanden;0;0;0;0;0;0
28-7-2020;Molenlanden;1;2,3;0;0;0;0
11-8-2020;Molenlanden;4;9,1;0;0;0;0
10-3-2020;Montferland;0;0;0;0;0;0
25-3-2020;Montferland;4;11,1;5;13,9;0;0
7-4-2020;Montferland;19;52,8;8;22,2;2;5,6
21-4-2020;Montferland;48;133,3;3;8,3;2;5,6
5-5-2020;Montferland;13;36,1;3;8,3;3;8,3
19-5-2020;Montferland;2;5,6;0;0;1;2,8
2-6-2020;Montferland;1;2,8;0;0;1;2,8
16-6-2020;Montferland;13;36,1;1;2,8;0;0
30-6-2020;Montferland;3;8,3;0;0;0;0
14-7-2020;Montferland;0;0;0;0;0;0
28-7-2020;Montferland;1;2,8;0;0;0;0
11-8-2020;Montferland;1;2,8;0;0;0;0
10-3-2020;Montfoort;0;0;0;0;0;0
25-3-2020;Montfoort;6;43,1;6;43,1;0;0
7-4-2020;Montfoort;22;158,1;5;35,9;4;28,7
21-4-2020;Montfoort;4;28,7;0;0;0;0
5-5-2020;Montfoort;4;28,7;0;0;1;7,2
19-5-2020;Montfoort;3;21,6;0;0;0;0
2-6-2020;Montfoort;3;21,6;1;7,2;0;0
16-6-2020;Montfoort;3;21,6;0;0;0;0
30-6-2020;Montfoort;0;0;0;0;0;0
14-7-2020;Montfoort;0;0;0;0;0;0
28-7-2020;Montfoort;1;7,2;0;0;0;0
11-8-2020;Montfoort;2;14,4;0;0;0;0
10-3-2020;Mook en Middelaar;0;0;0;0;0;0
25-3-2020;Mook en Middelaar;6;76,5;1;12,7;0;0
7-4-2020;Mook en Middelaar;12;152,9;2;25,5;2;25,5
21-4-2020;Mook en Middelaar;13;165,7;2;25,5;2;25,5
5-5-2020;Mook en Middelaar;4;51;0;0;1;12,7
19-5-2020;Mook en Middelaar;0;0;0;0;0;0
2-6-2020;Mook en Middelaar;2;25,5;0;0;0;0
16-6-2020;Mook en Middelaar;2;25,5;0;0;0;0
30-6-2020;Mook en Middelaar;0;0;0;0;0;0
14-7-2020;Mook en Middelaar;1;12,7;0;0;0;0
28-7-2020;Mook en Middelaar;0;0;0;0;0;0
11-8-2020;Mook en Middelaar;1;12,7;0;0;0;0
10-3-2020;Neder-Betuwe;1;4,1;2;8,2;0;0
25-3-2020;Neder-Betuwe;10;41,1;10;41,1;1;4,1
7-4-2020;Neder-Betuwe;42;172,6;18;74;8;32,9
21-4-2020;Neder-Betuwe;30;123,3;1;4,1;7;28,8
5-5-2020;Neder-Betuwe;33;135,6;0;0;4;16,4
19-5-2020;Neder-Betuwe;6;24,7;2;8,2;0;0
2-6-2020;Neder-Betuwe;9;37;1;4,1;0;0
16-6-2020;Neder-Betuwe;8;32,9;1;4,1;0;0
30-6-2020;Neder-Betuwe;6;24,7;0;0;1;4,1
14-7-2020;Neder-Betuwe;0;0;0;0;0;0
28-7-2020;Neder-Betuwe;0;0;0;0;0;0
11-8-2020;Neder-Betuwe;1;4,1;0;0;0;0
10-3-2020;Nederweert;0;0;0;0;0;0
25-3-2020;Nederweert;19;111,6;14;82,3;1;5,9
7-4-2020;Nederweert;17;99,9;10;58,8;4;23,5
21-4-2020;Nederweert;7;41,1;1;5,9;2;11,8
5-5-2020;Nederweert;7;41,1;3;17,6;0;0
19-5-2020;Nederweert;0;0;0;0;0;0
2-6-2020;Nederweert;0;0;0;0;0;0
16-6-2020;Nederweert;3;17,6;0;0;0;0
30-6-2020;Nederweert;0;0;0;0;0;0
14-7-2020;Nederweert;0;0;0;0;0;0
28-7-2020;Nederweert;0;0;0;0;0;0
11-8-2020;Nederweert;1;5,9;0;0;0;0
10-3-2020;Nieuwegein;0;0;0;0;0;0
25-3-2020;Nieuwegein;14;22,1;8;12,6;0;0
7-4-2020;Nieuwegein;43;67,8;23;36,2;7;11
21-4-2020;Nieuwegein;35;55,2;7;11;5;7,9
5-5-2020;Nieuwegein;22;34,7;1;1,6;1;1,6
19-5-2020;Nieuwegein;17;26,8;2;3,2;1;1,6
2-6-2020;Nieuwegein;15;23,6;0;0;0;0
16-6-2020;Nieuwegein;6;9,5;1;1,6;0;0
30-6-2020;Nieuwegein;4;6,3;0;0;0;0
14-7-2020;Nieuwegein;1;1,6;0;0;0;0
28-7-2020;Nieuwegein;10;15,8;0;0;0;0
11-8-2020;Nieuwegein;26;41;0;0;0;0
10-3-2020;Nieuwkoop;0;0;0;0;0;0
25-3-2020;Nieuwkoop;6;20,8;2;6,9;0;0
7-4-2020;Nieuwkoop;20;69,4;6;20,8;3;10,4
21-4-2020;Nieuwkoop;18;62,5;1;3,5;2;6,9
5-5-2020;Nieuwkoop;1;3,5;0;0;0;0
19-5-2020;Nieuwkoop;2;6,9;0;0;0;0
2-6-2020;Nieuwkoop;1;3,5;0;0;0;0
16-6-2020;Nieuwkoop;2;6,9;0;0;0;0
30-6-2020;Nieuwkoop;2;6,9;0;0;0;0
14-7-2020;Nieuwkoop;0;0;0;0;0;0
28-7-2020;Nieuwkoop;2;6,9;0;0;0;0
11-8-2020;Nieuwkoop;4;13,9;0;0;0;0
10-3-2020;Nijkerk;0;0;0;0;0;0
25-3-2020;Nijkerk;9;20,8;5;11,6;1;2,3
