Date_of_report;Date_of_measurement;Wave;Region_code;Region_name;Subgroup_category;Subgroup;Indicator_category;Indicator;Sample_size;Figure_type;Value;Lower_limit;Upper_limit;Change_wrt_previous_measurement
2021-01-05 10:00:00;2020-09-28;01;VR14;Gooi en Vechtstreek;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-01-05 10:00:00;2020-09-28;01;VR15;Haaglanden;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-01-05 10:00:00;2020-09-28;01;VR16;Hollands-Midden;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-01-05 10:00:00;2020-09-28;01;VR17;Rotterdam-Rijnmond;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-01-05 10:00:00;2020-09-28;01;VR18;Zuid-Holland-Zuid;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-01-05 10:00:00;2020-09-28;01;VR19;Zeeland;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-01-05 10:00:00;2020-09-28;01;VR20;Midden- en West-Brabant;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-01-05 10:00:00;2020-09-28;01;VR21;Brabant-Noord;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-01-05 10:00:00;2020-09-28;01;VR22;Brabant-Zuidoost;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-01-05 10:00:00;2020-09-28;01;VR23;Limburg-Noord;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-01-05 10:00:00;2020-09-28;01;VR24;Limburg-Zuid;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-01-05 10:00:00;2020-09-28;01;VR25;Flevoland;Alle;Totaal;Draagvlak;Hoest_niest_in_elleboog;0;Percentage;;;;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Alle;Totaal;Draagvlak;Houd_1_5m_afstand;5026;Percentage;90.3;89.3;91.1;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Leeftijd;16-24;Draagvlak;Houd_1_5m_afstand;583;Percentage;84.4;80.9;87.3;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Leeftijd;25-39;Draagvlak;Houd_1_5m_afstand;1230;Percentage;89.3;87.2;91;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Leeftijd;40-54;Draagvlak;Houd_1_5m_afstand;1381;Percentage;89.3;87.4;90.9;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Leeftijd;55-69;Draagvlak;Houd_1_5m_afstand;1192;Percentage;92.5;90.7;94;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Leeftijd;70+;Draagvlak;Houd_1_5m_afstand;640;Percentage;94.8;92.5;96.4;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Geslacht;Man;Draagvlak;Houd_1_5m_afstand;2446;Percentage;90;88.6;91.2;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Geslacht;Vrouw;Draagvlak;Houd_1_5m_afstand;2580;Percentage;90.5;89.2;91.7;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Opleiding;Laag;Draagvlak;Houd_1_5m_afstand;1264;Percentage;88.9;87;90.6;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Opleiding;Midden;Draagvlak;Houd_1_5m_afstand;2055;Percentage;88.8;87.3;90.2;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Opleiding;Hoog;Draagvlak;Houd_1_5m_afstand;1707;Percentage;92.6;91;93.8;
2021-01-05 10:00:00;2020-09-28;01;VR01;Groningen;Alle;Totaal;Draagvlak;Houd_1_5m_afstand;212;Percentage;88.6;83.5;92.2;
2021-01-05 10:00:00;2020-09-28;01;VR02;Fryslân;Alle;Totaal;Draagvlak;Houd_1_5m_afstand;194;Percentage;88.5;83.1;92.3;
2021-01-05 10:00:00;2020-09-28;01;VR03;Drenthe;Alle;Totaal;Draagvlak;Houd_1_5m_afstand;203;Percentage;88.9;83.6;92.6;
2021-01-05 10:00:00;2020-09-28;01;VR04;IJsselland;Alle;Totaal;Draagvlak;Houd_1_5m_afstand;216;Percentage;88.6;83.7;92.1;
2021-01-05 10:00:00;2020-09-28;01;VR05;Twente;Alle;Totaal;Draagvlak;Houd_1_5m_afstand;215;Percentage;89.8;84.9;93.2;
2021-01-05 10:00:00;2020-09-28;01;VR06;Noord- en Oost-Gelderland;Alle;Totaal;Draagvlak;Houd_1_5m_afstand;193;Percentage;92.6;88.2;95.5;
2021-01-05 10:00:00;2020-09-28;01;VR07;Gelderland-Midden;Alle;Totaal;Draagvlak;Houd_1_5m_afstand;197;Percentage;91;86.1;94.3;
2021-01-05 10:00:00;2020-09-28;01;VR08;Gelderland-Zuid;Alle;Totaal;Draagvlak;Houd_1_5m_afstand;204;Percentage;89.5;83.6;93.4;
2021-01-05 10:00:00;2020-09-28;01;VR09;Utrecht;Alle;Totaal;Draagvlak;Houd_1_5m_afstand;208;Percentage;92.7;87.9;95.7;
2021-01-05 10:00:00;2020-09-28;01;VR10;Noord-Holland-Noord;Alle;Totaal;Draagvlak;Houd_1_5m_afstand;198;Percentage;90.2;85;93.7;
2021-01-05 10:00:00;2020-09-28;01;VR11;Zaanstreek-Waterland;Alle;Totaal;Draagvlak;Houd_1_5m_afstand;189;Percentage;90.2;84.7;93.8;
2021-01-05 10:00:00;2020-09-28;01;VR12;Kennemerland;Alle;Totaal;Draagvlak;Houd_1_5m_afstand;193;Percentage;90.4;84.9;94.1;
2021-01-05 10:00:00;2020-09-28;01;VR13;Amsterdam-Amstelland;Alle;Totaal;Draagvlak;Houd_1_5m_afstand;211;Percentage;90.6;85.6;94;
2021-01-05 10:00:00;2020-09-28;01;VR14;Gooi en Vechtstreek;Alle;Totaal;Draagvlak;Houd_1_5m_afstand;117;Percentage;91.6;81.6;96.4;
2021-01-05 10:00:00;2020-09-28;01;VR15;Haaglanden;Alle;Totaal;Draagvlak;Houd_1_5m_afstand;200;Percentage;90.3;85;93.9;
2021-01-05 10:00:00;2020-09-28;01;VR16;Hollands-Midden;Alle;Totaal;Draagvlak;Houd_1_5m_afstand;201;Percentage;89.5;84.1;93.2;
2021-01-05 10:00:00;2020-09-28;01;VR17;Rotterdam-Rijnmond;Alle;Totaal;Draagvlak;Houd_1_5m_afstand;228;Percentage;87.5;82.5;91.3;
2021-01-05 10:00:00;2020-09-28;01;VR18;Zuid-Holland-Zuid;Alle;Totaal;Draagvlak;Houd_1_5m_afstand;193;Percentage;92.2;87.5;95.3;
2021-01-05 10:00:00;2020-09-28;01;VR19;Zeeland;Alle;Totaal;Draagvlak;Houd_1_5m_afstand;214;Percentage;86.1;80.8;90.1;
2021-01-05 10:00:00;2020-09-28;01;VR20;Midden- en West-Brabant;Alle;Totaal;Draagvlak;Houd_1_5m_afstand;209;Percentage;91.8;87;95;
2021-01-05 10:00:00;2020-09-28;01;VR21;Brabant-Noord;Alle;Totaal;Draagvlak;Houd_1_5m_afstand;201;Percentage;93.6;89.1;96.4;
2021-01-05 10:00:00;2020-09-28;01;VR22;Brabant-Zuidoost;Alle;Totaal;Draagvlak;Houd_1_5m_afstand;205;Percentage;95.5;91.9;97.5;
2021-01-05 10:00:00;2020-09-28;01;VR23;Limburg-Noord;Alle;Totaal;Draagvlak;Houd_1_5m_afstand;212;Percentage;90.8;86.1;94;
2021-01-05 10:00:00;2020-09-28;01;VR24;Limburg-Zuid;Alle;Totaal;Draagvlak;Houd_1_5m_afstand;211;Percentage;85.2;79.8;89.3;
2021-01-05 10:00:00;2020-09-28;01;VR25;Flevoland;Alle;Totaal;Draagvlak;Houd_1_5m_afstand;202;Percentage;85.1;79.2;89.5;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Alle;Totaal;Draagvlak;Ontvang_max_bezoekers_thuis;5026;Percentage;78.4;77.2;79.7;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Leeftijd;16-24;Draagvlak;Ontvang_max_bezoekers_thuis;583;Percentage;68.1;63.8;72.1;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Leeftijd;25-39;Draagvlak;Ontvang_max_bezoekers_thuis;1230;Percentage;74;71.2;76.6;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Leeftijd;40-54;Draagvlak;Ontvang_max_bezoekers_thuis;1381;Percentage;78.6;76.1;80.8;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Leeftijd;55-69;Draagvlak;Ontvang_max_bezoekers_thuis;1192;Percentage;83.4;81;85.6;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Leeftijd;70+;Draagvlak;Ontvang_max_bezoekers_thuis;640;Percentage;85.7;82.5;88.4;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Geslacht;Man;Draagvlak;Ontvang_max_bezoekers_thuis;2446;Percentage;78.4;76.5;80.1;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Geslacht;Vrouw;Draagvlak;Ontvang_max_bezoekers_thuis;2580;Percentage;78.5;76.7;80.2;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Opleiding;Laag;Draagvlak;Ontvang_max_bezoekers_thuis;1264;Percentage;78.5;76;80.9;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Opleiding;Midden;Draagvlak;Ontvang_max_bezoekers_thuis;2055;Percentage;76.1;74.1;78.1;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Opleiding;Hoog;Draagvlak;Ontvang_max_bezoekers_thuis;1707;Percentage;80.8;78.6;82.8;
2021-01-05 10:00:00;2020-09-28;01;VR01;Groningen;Alle;Totaal;Draagvlak;Ontvang_max_bezoekers_thuis;212;Percentage;78.2;72;83.3;
2021-01-05 10:00:00;2020-09-28;01;VR02;Fryslân;Alle;Totaal;Draagvlak;Ontvang_max_bezoekers_thuis;194;Percentage;73.5;66.7;79.3;
2021-01-05 10:00:00;2020-09-28;01;VR03;Drenthe;Alle;Totaal;Draagvlak;Ontvang_max_bezoekers_thuis;203;Percentage;80.2;73.8;85.4;
2021-01-05 10:00:00;2020-09-28;01;VR04;IJsselland;Alle;Totaal;Draagvlak;Ontvang_max_bezoekers_thuis;216;Percentage;84.1;78.7;88.4;
2021-01-05 10:00:00;2020-09-28;01;VR05;Twente;Alle;Totaal;Draagvlak;Ontvang_max_bezoekers_thuis;215;Percentage;78.6;72.5;83.6;
2021-01-05 10:00:00;2020-09-28;01;VR06;Noord- en Oost-Gelderland;Alle;Totaal;Draagvlak;Ontvang_max_bezoekers_thuis;193;Percentage;76.7;69.8;82.5;
2021-01-05 10:00:00;2020-09-28;01;VR07;Gelderland-Midden;Alle;Totaal;Draagvlak;Ontvang_max_bezoekers_thuis;197;Percentage;76;69.2;81.6;
2021-01-05 10:00:00;2020-09-28;01;VR08;Gelderland-Zuid;Alle;Totaal;Draagvlak;Ontvang_max_bezoekers_thuis;204;Percentage;85.1;79;89.6;
2021-01-05 10:00:00;2020-09-28;01;VR09;Utrecht;Alle;Totaal;Draagvlak;Ontvang_max_bezoekers_thuis;208;Percentage;84.3;78.6;88.7;
2021-01-05 10:00:00;2020-09-28;01;VR10;Noord-Holland-Noord;Alle;Totaal;Draagvlak;Ontvang_max_bezoekers_thuis;198;Percentage;78.1;71.6;83.4;
2021-01-05 10:00:00;2020-09-28;01;VR11;Zaanstreek-Waterland;Alle;Totaal;Draagvlak;Ontvang_max_bezoekers_thuis;189;Percentage;82.9;76.5;87.8;
2021-01-05 10:00:00;2020-09-28;01;VR12;Kennemerland;Alle;Totaal;Draagvlak;Ontvang_max_bezoekers_thuis;193;Percentage;72.5;65.3;78.8;
2021-01-05 10:00:00;2020-09-28;01;VR13;Amsterdam-Amstelland;Alle;Totaal;Draagvlak;Ontvang_max_bezoekers_thuis;211;Percentage;82.1;76;86.9;
2021-01-05 10:00:00;2020-09-28;01;VR14;Gooi en Vechtstreek;Alle;Totaal;Draagvlak;Ontvang_max_bezoekers_thuis;117;Percentage;78.2;68.7;85.5;
2021-01-05 10:00:00;2020-09-28;01;VR15;Haaglanden;Alle;Totaal;Draagvlak;Ontvang_max_bezoekers_thuis;200;Percentage;76.6;69.9;82.2;
2021-01-05 10:00:00;2020-09-28;01;VR16;Hollands-Midden;Alle;Totaal;Draagvlak;Ontvang_max_bezoekers_thuis;201;Percentage;80.6;74;85.8;
2021-01-05 10:00:00;2020-09-28;01;VR17;Rotterdam-Rijnmond;Alle;Totaal;Draagvlak;Ontvang_max_bezoekers_thuis;228;Percentage;75.6;69.4;80.9;
2021-01-05 10:00:00;2020-09-28;01;VR18;Zuid-Holland-Zuid;Alle;Totaal;Draagvlak;Ontvang_max_bezoekers_thuis;193;Percentage;80.7;74.3;85.8;
2021-01-05 10:00:00;2020-09-28;01;VR19;Zeeland;Alle;Totaal;Draagvlak;Ontvang_max_bezoekers_thuis;214;Percentage;76.4;70.2;81.7;
2021-01-05 10:00:00;2020-09-28;01;VR20;Midden- en West-Brabant;Alle;Totaal;Draagvlak;Ontvang_max_bezoekers_thuis;209;Percentage;75.6;69.1;81.2;
2021-01-05 10:00:00;2020-09-28;01;VR21;Brabant-Noord;Alle;Totaal;Draagvlak;Ontvang_max_bezoekers_thuis;201;Percentage;79;72.5;84.3;
2021-01-05 10:00:00;2020-09-28;01;VR22;Brabant-Zuidoost;Alle;Totaal;Draagvlak;Ontvang_max_bezoekers_thuis;205;Percentage;83.1;77.2;87.7;
2021-01-05 10:00:00;2020-09-28;01;VR23;Limburg-Noord;Alle;Totaal;Draagvlak;Ontvang_max_bezoekers_thuis;212;Percentage;73.9;67.5;79.4;
2021-01-05 10:00:00;2020-09-28;01;VR24;Limburg-Zuid;Alle;Totaal;Draagvlak;Ontvang_max_bezoekers_thuis;211;Percentage;75.5;69.1;80.9;
2021-01-05 10:00:00;2020-09-28;01;VR25;Flevoland;Alle;Totaal;Draagvlak;Ontvang_max_bezoekers_thuis;202;Percentage;69.1;62.2;75.2;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Alle;Totaal;Draagvlak;Vermijd_drukke_plekken;5026;Percentage;91.4;90.6;92.2;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Leeftijd;16-24;Draagvlak;Vermijd_drukke_plekken;583;Percentage;82.9;79.3;85.9;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Leeftijd;25-39;Draagvlak;Vermijd_drukke_plekken;1230;Percentage;91.9;90.1;93.4;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Leeftijd;40-54;Draagvlak;Vermijd_drukke_plekken;1381;Percentage;91.9;90.3;93.3;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Leeftijd;55-69;Draagvlak;Vermijd_drukke_plekken;1192;Percentage;93.2;91.5;94.5;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Leeftijd;70+;Draagvlak;Vermijd_drukke_plekken;640;Percentage;94.6;92.2;96.2;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Geslacht;Man;Draagvlak;Vermijd_drukke_plekken;2446;Percentage;90.4;89.1;91.6;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Geslacht;Vrouw;Draagvlak;Vermijd_drukke_plekken;2580;Percentage;92.4;91.2;93.5;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Opleiding;Laag;Draagvlak;Vermijd_drukke_plekken;1264;Percentage;88.4;86.4;90.2;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Opleiding;Midden;Draagvlak;Vermijd_drukke_plekken;2055;Percentage;90;88.4;91.3;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Opleiding;Hoog;Draagvlak;Vermijd_drukke_plekken;1707;Percentage;94.7;93.3;95.8;
2021-01-05 10:00:00;2020-09-28;01;VR01;Groningen;Alle;Totaal;Draagvlak;Vermijd_drukke_plekken;212;Percentage;93.3;89.2;95.9;
2021-01-05 10:00:00;2020-09-28;01;VR02;Fryslân;Alle;Totaal;Draagvlak;Vermijd_drukke_plekken;194;Percentage;86.8;81.2;91;
2021-01-05 10:00:00;2020-09-28;01;VR03;Drenthe;Alle;Totaal;Draagvlak;Vermijd_drukke_plekken;203;Percentage;90.7;85.8;94.1;
2021-01-05 10:00:00;2020-09-28;01;VR04;IJsselland;Alle;Totaal;Draagvlak;Vermijd_drukke_plekken;216;Percentage;92.4;88.1;95.2;
2021-01-05 10:00:00;2020-09-28;01;VR05;Twente;Alle;Totaal;Draagvlak;Vermijd_drukke_plekken;215;Percentage;91.8;87.2;94.8;
2021-01-05 10:00:00;2020-09-28;01;VR06;Noord- en Oost-Gelderland;Alle;Totaal;Draagvlak;Vermijd_drukke_plekken;193;Percentage;95.5;91;97.8;
2021-01-05 10:00:00;2020-09-28;01;VR07;Gelderland-Midden;Alle;Totaal;Draagvlak;Vermijd_drukke_plekken;197;Percentage;92.3;87.6;95.3;
2021-01-05 10:00:00;2020-09-28;01;VR08;Gelderland-Zuid;Alle;Totaal;Draagvlak;Vermijd_drukke_plekken;204;Percentage;91.4;85.9;94.9;
2021-01-05 10:00:00;2020-09-28;01;VR09;Utrecht;Alle;Totaal;Draagvlak;Vermijd_drukke_plekken;208;Percentage;93.8;89.6;96.3;
2021-01-05 10:00:00;2020-09-28;01;VR10;Noord-Holland-Noord;Alle;Totaal;Draagvlak;Vermijd_drukke_plekken;198;Percentage;90.9;86;94.2;
2021-01-05 10:00:00;2020-09-28;01;VR11;Zaanstreek-Waterland;Alle;Totaal;Draagvlak;Vermijd_drukke_plekken;189;Percentage;93.3;88.5;96.3;
2021-01-05 10:00:00;2020-09-28;01;VR12;Kennemerland;Alle;Totaal;Draagvlak;Vermijd_drukke_plekken;193;Percentage;90.3;84.7;94;
2021-01-05 10:00:00;2020-09-28;01;VR13;Amsterdam-Amstelland;Alle;Totaal;Draagvlak;Vermijd_drukke_plekken;211;Percentage;89.4;84.2;93.1;
2021-01-05 10:00:00;2020-09-28;01;VR14;Gooi en Vechtstreek;Alle;Totaal;Draagvlak;Vermijd_drukke_plekken;117;Percentage;81.7;71.8;88.6;
2021-01-05 10:00:00;2020-09-28;01;VR15;Haaglanden;Alle;Totaal;Draagvlak;Vermijd_drukke_plekken;200;Percentage;94.1;89.6;96.7;
2021-01-05 10:00:00;2020-09-28;01;VR16;Hollands-Midden;Alle;Totaal;Draagvlak;Vermijd_drukke_plekken;201;Percentage;92.2;87.8;95.1;
2021-01-05 10:00:00;2020-09-28;01;VR17;Rotterdam-Rijnmond;Alle;Totaal;Draagvlak;Vermijd_drukke_plekken;228;Percentage;89.9;85.1;93.3;
2021-01-05 10:00:00;2020-09-28;01;VR18;Zuid-Holland-Zuid;Alle;Totaal;Draagvlak;Vermijd_drukke_plekken;193;Percentage;93;88.6;95.7;
2021-01-05 10:00:00;2020-09-28;01;VR19;Zeeland;Alle;Totaal;Draagvlak;Vermijd_drukke_plekken;214;Percentage;89.5;84.4;93;
2021-01-05 10:00:00;2020-09-28;01;VR20;Midden- en West-Brabant;Alle;Totaal;Draagvlak;Vermijd_drukke_plekken;209;Percentage;89.8;84.6;93.4;
2021-01-05 10:00:00;2020-09-28;01;VR21;Brabant-Noord;Alle;Totaal;Draagvlak;Vermijd_drukke_plekken;201;Percentage;92.4;87.4;95.5;
2021-01-05 10:00:00;2020-09-28;01;VR22;Brabant-Zuidoost;Alle;Totaal;Draagvlak;Vermijd_drukke_plekken;205;Percentage;92.1;87.5;95.1;
2021-01-05 10:00:00;2020-09-28;01;VR23;Limburg-Noord;Alle;Totaal;Draagvlak;Vermijd_drukke_plekken;212;Percentage;91.6;87;94.6;
2021-01-05 10:00:00;2020-09-28;01;VR24;Limburg-Zuid;Alle;Totaal;Draagvlak;Vermijd_drukke_plekken;211;Percentage;90.4;85.7;93.6;
2021-01-05 10:00:00;2020-09-28;01;VR25;Flevoland;Alle;Totaal;Draagvlak;Vermijd_drukke_plekken;202;Percentage;89.4;84.1;93;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Alle;Totaal;Draagvlak;Was_vaak_je_handen;5026;Percentage;86.7;85.7;87.7;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Leeftijd;16-24;Draagvlak;Was_vaak_je_handen;583;Percentage;83.2;79.5;86.3;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Leeftijd;25-39;Draagvlak;Was_vaak_je_handen;1230;Percentage;87.9;85.8;89.7;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Leeftijd;40-54;Draagvlak;Was_vaak_je_handen;1381;Percentage;85.8;83.7;87.7;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Leeftijd;55-69;Draagvlak;Was_vaak_je_handen;1192;Percentage;88.6;86.5;90.5;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Leeftijd;70+;Draagvlak;Was_vaak_je_handen;640;Percentage;86.7;83.5;89.3;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Geslacht;Man;Draagvlak;Was_vaak_je_handen;2446;Percentage;84.5;82.9;86.1;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Geslacht;Vrouw;Draagvlak;Was_vaak_je_handen;2580;Percentage;88.9;87.5;90.1;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Opleiding;Laag;Draagvlak;Was_vaak_je_handen;1264;Percentage;84.3;82;86.3;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Opleiding;Midden;Draagvlak;Was_vaak_je_handen;2055;Percentage;86.7;85;88.2;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Opleiding;Hoog;Draagvlak;Was_vaak_je_handen;1707;Percentage;88.2;86.3;89.8;
2021-01-05 10:00:00;2020-09-28;01;VR01;Groningen;Alle;Totaal;Draagvlak;Was_vaak_je_handen;212;Percentage;89.2;84;92.9;
2021-01-05 10:00:00;2020-09-28;01;VR02;Fryslân;Alle;Totaal;Draagvlak;Was_vaak_je_handen;194;Percentage;84.5;78.7;89;
2021-01-05 10:00:00;2020-09-28;01;VR03;Drenthe;Alle;Totaal;Draagvlak;Was_vaak_je_handen;203;Percentage;87.9;82.2;92;
2021-01-05 10:00:00;2020-09-28;01;VR04;IJsselland;Alle;Totaal;Draagvlak;Was_vaak_je_handen;216;Percentage;88.7;83.6;92.4;
2021-01-05 10:00:00;2020-09-28;01;VR05;Twente;Alle;Totaal;Draagvlak;Was_vaak_je_handen;215;Percentage;86.8;81.5;90.8;
2021-01-05 10:00:00;2020-09-28;01;VR06;Noord- en Oost-Gelderland;Alle;Totaal;Draagvlak;Was_vaak_je_handen;193;Percentage;88.7;83.4;92.4;
2021-01-05 10:00:00;2020-09-28;01;VR07;Gelderland-Midden;Alle;Totaal;Draagvlak;Was_vaak_je_handen;197;Percentage;86.8;81.2;91;
2021-01-05 10:00:00;2020-09-28;01;VR08;Gelderland-Zuid;Alle;Totaal;Draagvlak;Was_vaak_je_handen;204;Percentage;85.4;79.2;90;
2021-01-05 10:00:00;2020-09-28;01;VR09;Utrecht;Alle;Totaal;Draagvlak;Was_vaak_je_handen;208;Percentage;89.3;83.7;93.1;
2021-01-05 10:00:00;2020-09-28;01;VR10;Noord-Holland-Noord;Alle;Totaal;Draagvlak;Was_vaak_je_handen;198;Percentage;81.3;74.8;86.4;
2021-01-05 10:00:00;2020-09-28;01;VR11;Zaanstreek-Waterland;Alle;Totaal;Draagvlak;Was_vaak_je_handen;189;Percentage;86.1;79.6;90.7;
2021-01-05 10:00:00;2020-09-28;01;VR12;Kennemerland;Alle;Totaal;Draagvlak;Was_vaak_je_handen;193;Percentage;83.4;76.5;88.5;
2021-01-05 10:00:00;2020-09-28;01;VR13;Amsterdam-Amstelland;Alle;Totaal;Draagvlak;Was_vaak_je_handen;211;Percentage;86.9;81.5;90.9;
2021-01-05 10:00:00;2020-09-28;01;VR14;Gooi en Vechtstreek;Alle;Totaal;Draagvlak;Was_vaak_je_handen;117;Percentage;86.5;77.9;92.1;
2021-01-05 10:00:00;2020-09-28;01;VR15;Haaglanden;Alle;Totaal;Draagvlak;Was_vaak_je_handen;200;Percentage;87.1;81.3;91.3;
2021-01-05 10:00:00;2020-09-28;01;VR16;Hollands-Midden;Alle;Totaal;Draagvlak;Was_vaak_je_handen;201;Percentage;88.5;83.2;92.2;
2021-01-05 10:00:00;2020-09-28;01;VR17;Rotterdam-Rijnmond;Alle;Totaal;Draagvlak;Was_vaak_je_handen;228;Percentage;84;78.6;88.3;
2021-01-05 10:00:00;2020-09-28;01;VR18;Zuid-Holland-Zuid;Alle;Totaal;Draagvlak;Was_vaak_je_handen;193;Percentage;90.6;85.7;94;
2021-01-05 10:00:00;2020-09-28;01;VR19;Zeeland;Alle;Totaal;Draagvlak;Was_vaak_je_handen;214;Percentage;80.9;74.8;85.7;
2021-01-05 10:00:00;2020-09-28;01;VR20;Midden- en West-Brabant;Alle;Totaal;Draagvlak;Was_vaak_je_handen;209;Percentage;89.3;84.1;93;
2021-01-05 10:00:00;2020-09-28;01;VR21;Brabant-Noord;Alle;Totaal;Draagvlak;Was_vaak_je_handen;201;Percentage;86.8;81.4;90.8;
2021-01-05 10:00:00;2020-09-28;01;VR22;Brabant-Zuidoost;Alle;Totaal;Draagvlak;Was_vaak_je_handen;205;Percentage;87.1;81;91.4;
2021-01-05 10:00:00;2020-09-28;01;VR23;Limburg-Noord;Alle;Totaal;Draagvlak;Was_vaak_je_handen;212;Percentage;86.2;80.9;90.3;
2021-01-05 10:00:00;2020-09-28;01;VR24;Limburg-Zuid;Alle;Totaal;Draagvlak;Was_vaak_je_handen;211;Percentage;86.1;80.9;90.1;
2021-01-05 10:00:00;2020-09-28;01;VR25;Flevoland;Alle;Totaal;Draagvlak;Was_vaak_je_handen;202;Percentage;84.8;79.1;89.2;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Alle;Totaal;Draagvlak;Werkt_thuis;5026;Percentage;73;71.6;74.3;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Leeftijd;16-24;Draagvlak;Werkt_thuis;583;Percentage;66;61.7;70.1;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Leeftijd;25-39;Draagvlak;Werkt_thuis;1230;Percentage;77.2;74.6;79.6;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Leeftijd;40-54;Draagvlak;Werkt_thuis;1381;Percentage;74.2;71.6;76.6;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Leeftijd;55-69;Draagvlak;Werkt_thuis;1192;Percentage;74.3;71.5;76.9;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Leeftijd;70+;Draagvlak;Werkt_thuis;640;Percentage;69.1;65;72.9;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Geslacht;Man;Draagvlak;Werkt_thuis;2446;Percentage;71.6;69.5;73.5;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Geslacht;Vrouw;Draagvlak;Werkt_thuis;2580;Percentage;74.3;72.4;76.1;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Opleiding;Laag;Draagvlak;Werkt_thuis;1264;Percentage;63.4;60.4;66.2;
2021-01-05 10:00:00;2020-09-28;01;NL00;Nederland;Opleiding;Midden;Draagvlak;Werkt_thuis;2055;Percentage;69.1;66.8;71.2;
